-1.01109,1.03662,-0.131348,45.3039
-16.1008,1.05029,-0.123779,45.6722
-22.6109,1.05029,-0.123779,46.0405
0.0266647,1.05933,-0.0874023,46.4089
13.0362,1.05566,-0.0939941,46.7772
5.64362,0.981445,-0.0925293,47.1455
8.76377,0.981445,-0.0925293,47.5138
6.74904,0.945313,-0.105713,47.8822
-6.43283,0.893555,-0.138916,48.2505
-8.60069,0.893555,-0.138916,48.6188
-2.00668,0.907715,-0.0959473,48.9871
3.22528,0.907715,-0.0959473,49.3554
-2.7261,0.919434,-0.121582,49.7238
-4.18702,0.919434,-0.121582,50.0921
0.2348,0.977539,-0.09375,50.4604
-0.692675,1.00366,-0.116455,50.8287
-0.0544495,1.00366,-0.116455,51.1971
-0.34588,1.04785,-0.0856934,51.5654
-0.677118,1.04785,-0.0856934,51.9337
-1.6345,1.04541,-0.0703125,52.302
-1.09078,1.04541,-0.0703125,52.6704
-1.42391,1.03979,-0.0549316,53.0387
-1.10054,1.0127,-0.124268,53.407
-1.30264,1.0127,-0.124268,53.7753
-1.86254,1,-0.110596,54.1437
-1.37396,1,-0.110596,54.512
-0.276971,1.0144,-0.118896,54.8803
-6.76039,1.0354,-0.0869141,55.2486
-2.92386,1.02661,-0.0795898,55.617
-0.962885,0.999023,-0.0952148,55.9853
-4.0778,0.999023,-0.0952148,56.3536
-4.5577,0.939941,-0.104004,56.7219
-5.49311,0.939941,-0.104004,57.0903
-8.93538,0.899414,-0.124512,57.4586
-7.55419,0.899414,-0.124512,57.8269
30.5001,0.857422,-0.136475,58.1952
-21.242,0.857422,-0.136475,58.5636
24.0864,0.86499,-0.101807,58.9319
13.8025,0.887695,-0.121582,59.3002
8.2649,0.887695,-0.121582,59.6685
6.05146,0.946289,-0.0861816,60.0369
6.67322,0.946289,-0.0861816,60.4052
5.72317,0.97583,-0.109131,60.7735
4.15155,0.97583,-0.109131,61.1418
1.83799,1.01855,-0.0895996,61.5102
2.72898,1.01709,-0.0783691,61.8785
3.60735,1.01709,-0.0783691,62.2468
1.71488,1.02173,-0.0686035,62.6151
2.06175,0.981201,-0.110107,62.9834
2.93787,0.981201,-0.110107,63.3518
2.90713,0.995605,-0.130371,63.7201
1.67976,0.995605,-0.130371,64.0884
4.09807,1.02808,-0.122314,64.4567
1.17868,1.02539,-0.0957031,64.8251
1.02724,1.02539,-0.0957031,65.1934
2.11736,1.02173,-0.0849609,65.5617
0.99954,1.02173,-0.0849609,65.93
1.29607,0.990723,-0.110107,66.2984
0.796568,0.990723,-0.110107,66.6667
1.0219,0.924805,-0.102539,67.035
-0.925962,0.924805,-0.102539,67.4033
2.9205,0.884521,-0.126953,67.7717
2.88837,0.852783,-0.146729,68.14
0.629704,0.852783,-0.146729,68.5083
0.250769,0.869385,-0.108887,68.8766
-0.034776,0.869385,-0.108887,69.245
1.61902,0.88916,-0.122803,69.6133
-1.20371,0.88916,-0.122803,69.9816
2.51695,0.955811,-0.0979004,70.3499
2.36173,1.03223,-0.0969238,70.7183
1.89229,1.03442,-0.081543,71.0866
-1.65666,1.04224,-0.0839844,71.4549
1.23733,1.04224,-0.0839844,71.8232
-1.48791,1.01416,-0.141846,72.1916
2.63611,1.01416,-0.141846,72.5599
0.0976057,1.00562,-0.114746,72.9282
0.982606,1.00562,-0.114746,73.2965
1.95341,1.03174,-0.132813,73.6648
2.52479,1.06885,-0.112061,74.0332
-0.0813625,1.06885,-0.112061,74.4015
0.0284591,1.05786,-0.112549,74.7698
1.04265,1.05786,-0.112549,75.1381
1.26129,1.06689,-0.0913086,75.5065
-0.62592,1.06689,-0.0913086,75.8748
-0.376176,1.03613,-0.10376,76.2431
3.18636,1.03613,-0.10376,76.6114
1.88399,0.968506,-0.0808105,76.9798
-0.631011,0.916504,-0.132568,77.3481
1.9259,0.916504,-0.132568,77.7164
0.51338,0.891357,-0.135254,78.0847
-0.40433,0.891357,-0.135254,78.4531
-0.427791,0.994629,-0.102783,78.8214
1.93141,0.994629,-0.102783,79.1897
0.270551,1.01733,-0.120361,79.558
0.972871,1.01733,-0.120361,79.9264
-2.45629,1.05566,-0.0895996,80.2947
3.69835,1.05566,-0.0895996,80.663
-0.471409,1.04688,-0.0827637,81.0313
2.78341,1.05005,-0.0859375,81.3997
3.25735,1.05005,-0.0859375,81.768
-0.662471,1.01709,-0.143066,82.1363
1.8917,1.01709,-0.143066,82.5046
5.31308,1.0061,-0.119385,82.873
-1.86345,1.0061,-0.119385,83.2413
-0.734941,1.02222,-0.140381,83.6096
2.94111,1.05176,-0.120361,83.9779
-1.92549,1.05176,-0.120361,84.3463
1.24965,1.04248,-0.104004,84.7146
2.55049,1.04248,-0.104004,85.0829
-2.04109,1.04858,-0.0871582,85.4512
1.60083,1.04858,-0.0871582,85.8195
0.917077,1.00537,-0.109375,86.1879
2.81074,0.865234,-0.138916,86.5562
-0.452278,0.865234,-0.138916,86.9245
2.48108,0.873291,-0.124512,87.2928
2.05314,0.873291,-0.124512,87.6612
3.40451,0.907715,-0.11792,88.0295
-1.20638,0.969971,-0.10791,88.3978
2.24147,0.969971,-0.10791,88.7661
-0.21233,0.995117,-0.122803,89.1345
-1.51355,0.995117,-0.122803,89.5028
0.0788205,1.02539,-0.0817871,89.8711
3.48324,1.02539,-0.0817871,90.2394
0.934351,1.02197,-0.0788574,90.6078
2.54393,1.02344,-0.0859375,90.9761
-2.69543,1.02344,-0.0859375,91.3444
-0.176022,0.990723,-0.143066,91.7127
2.80773,0.990723,-0.143066,92.0811
-0.404832,0.989746,-0.113281,92.4494
-0.172865,0.989746,-0.113281,92.8177
0.861003,1.01172,-0.130371,93.186
1.78268,1.04932,-0.109131,93.5544
2.99299,1.04932,-0.109131,93.9227
2.09556,1.04053,-0.0917969,94.291
5.64561,0.987793,-0.106201,94.6593
-0.595069,0.918457,-0.09375,95.0277
-4.54081,0.918457,-0.09375,95.396
-4.07419,0.867432,-0.133057,95.7643
-1.99316,0.867432,-0.133057,96.1326
-0.0650176,0.850342,-0.128662,96.501
-0.887162,0.850342,-0.128662,96.8693
-1.44162,0.864258,-0.126709,97.2376
1.12069,0.908203,-0.11084,97.6059
-1.30927,0.908203,-0.11084,97.9743
0.0342976,0.968262,-0.0996094,98.3426
2.70777,0.968262,-0.0996094,98.7109
-3.40576,0.993164,-0.104004,99.0792
-1.12769,0.993164,-0.104004,99.4475
-0.0385193,1.03052,-0.0705566,99.8159
0.37844,1.03052,-0.0705566,100.184
-2.38898,1.02222,-0.0644531,100.553
2.4034,1.01465,-0.0808105,100.921
-1.734,1.01465,-0.0808105,101.289
-0.265518,0.983398,-0.132568,101.657
0.272513,0.983398,-0.132568,102.026
0.53056,1.05933,-0.0883789,102.394
-0.487408,1.05933,-0.0883789,102.762
-0.819893,1.05322,-0.0820313,103.131
3.8155,1.06104,-0.0712891,103.499
6.71414,1.06104,-0.0712891,103.867
-2.23343,1.00439,-0.102295,104.236
-4.30538,1.00439,-0.102295,104.604
-4.924,0.944336,-0.072998,104.972
6.95799,0.944336,-0.072998,105.341
5.30799,0.888672,-0.140625,105.709
2.14306,0.882324,-0.123291,106.077
1.98976,0.882324,-0.123291,106.446
2.2529,0.894287,-0.112793,106.814
-2.13462,0.894287,-0.112793,107.182
6.2174,0.942383,-0.0947266,107.551
-1.65097,0.942383,-0.0947266,107.919
7.51313,0.999268,-0.097168,108.287
2.6706,1.02979,-0.100586,108.656
2.33773,1.02979,-0.100586,109.024
-2.79471,1.05688,-0.0686035,109.392
-0.460572,1.05688,-0.0686035,109.761
-3.46347,0.996582,-0.137695,110.129
-1.61524,0.996582,-0.137695,110.497
1.91989,0.999268,-0.112305,110.866
2.1405,0.999268,-0.112305,111.234
1.34651,1.03296,-0.143066,111.602
-0.536725,1.03296,-0.143066,111.971
-2.03185,1.073,-0.0959473,112.339
-5.10172,1.05103,-0.0959473,112.707
-2.07967,1.05103,-0.0959473,113.076
2.99691,1.04932,-0.0820313,113.444
-3.41974,1.04932,-0.0820313,113.812
1.96345,0.986328,-0.110596,114.181
1.48204,0.986328,-0.110596,114.549
-3.5321,0.91626,-0.0952148,114.917
-7.63401,0.91626,-0.0952148,115.285
-4.20962,0.861572,-0.151855,115.654
-2.02117,0.853516,-0.13208,116.022
52.4094,0.853516,-0.13208,116.39
78.1472,0.874023,-0.13916,116.759
-11.0079,0.874023,-0.13916,117.127
-44.1626,0.930664,-0.12085,117.495
-20.9953,1.00659,-0.117188,117.864
-31.9236,1.01855,-0.095459,118.232
-33.093,1.00098,-0.0827637,118.6
32.5526,1.00098,-0.0827637,118.969
21.5587,1.00366,-0.0979004,119.337
-2.13728,1.00366,-0.0979004,119.705
-2.78954,0.974365,-0.153809,120.074
-3.12996,0.974365,-0.153809,120.442
0.648229,0.996582,-0.117188,120.81
-3.39483,1.02441,-0.145264,121.179
-2.63953,1.02441,-0.145264,121.547
-3.09882,1.07178,-0.105469,121.915
-0.838353,1.07178,-0.105469,122.284
-3.03748,1.04248,-0.10083,122.652
0.558996,1.04248,-0.10083,123.02
-0.884818,1.03833,-0.0932617,123.389
0.885933,1.03833,-0.0932617,123.757
-2.21963,0.96582,-0.121094,124.125
-2.67173,0.905029,-0.0925293,124.494
-1.15121,0.905029,-0.0925293,124.862
-3.32697,0.858398,-0.157715,125.23
-5.91305,0.858398,-0.157715,125.599
6.18993,0.878418,-0.141113,125.967
-2.35005,0.93457,-0.117188,126.335
-2.65341,0.93457,-0.117188,126.704
-0.676558,0.982422,-0.11792,127.072
1.20269,0.995361,-0.115967,127.44
-5.26398,0.995361,-0.115967,127.809
0.674364,1.0127,-0.0966797,128.177
-0.732432,1.0127,-0.0966797,128.545
3.1215,1.00781,-0.0935059,128.913
-3.84792,1.00781,-0.0935059,129.282
1.8258,1.01367,-0.104248,129.65
1.81244,1.01367,-0.104248,130.018
-1.22763,0.991943,-0.147949,130.387
0.245428,1.01953,-0.107666,130.755
0.577358,1.01953,-0.107666,131.123
0.257742,1.05127,-0.128662,131.492
-0.0614901,1.05127,-0.128662,131.86
-0.821115,1.08472,-0.0888672,132.228
0.212585,1.08472,-0.0888672,132.597
1.62985,1.05151,-0.098877,132.965
-1.11653,1.052,-0.0864258,133.333
-1.37503,0.933594,-0.0839844,133.702
-0.756179,0.884521,-0.144775,134.07
-1.84903,0.884521,-0.144775,134.438
-0.540164,0.896729,-0.126953,134.807
-0.907231,0.896729,-0.126953,135.175
2.00963,0.918701,-0.135986,135.543
1.26837,0.918701,-0.135986,135.911
1.24364,0.967285,-0.09375,136.28
-0.74809,0.993896,-0.116211,136.648
-0.0670734,0.993896,-0.116211,137.016
-0.269524,1.01514,-0.108398,137.385
0.441442,1.01514,-0.108398,137.753
-0.318412,1.0332,-0.0817871,138.121
0.0460985,1.0332,-0.0817871,138.49
-1.6478,1.02075,-0.0681152,138.858
1.93694,1.02686,-0.0859375,139.226
-2.85025,1.02686,-0.0859375,139.595
-2.70656,1,-0.141113,139.963
2.75917,1,-0.141113,140.331
-2.24895,1.02686,-0.109619,140.7
3.26518,1.02686,-0.109619,141.068
1.45383,1.03833,-0.0908203,141.436
2.93562,1.03833,-0.0908203,141.805
1.68978,1.03394,-0.0759277,142.173
2.50202,1.03394,-0.0759277,142.541
1.36002,0.959961,-0.0996094,142.91
-0.225852,0.908936,-0.0874023,143.278
1.33261,0.908936,-0.0874023,143.646
0.985781,0.865479,-0.14624,144.014
-1.96505,0.865479,-0.14624,144.383
0.3639,0.881592,-0.117676,144.751
3.43854,0.881592,-0.117676,145.119
2.38514,0.893066,-0.120117,145.488
-0.618295,0.943604,-0.0766602,145.856
0.574648,0.943604,-0.0766602,146.224
1.77195,0.978027,-0.101807,146.593
-0.476297,0.978027,-0.101807,146.961
0.552851,0.996826,-0.0925293,147.329
1.97557,0.996826,-0.0925293,147.698
1.77405,1.00464,-0.0810547,148.066
0.548509,1.00464,-0.0810547,148.434
2.10784,0.987793,-0.0666504,148.803
0.215969,1.00122,-0.0869141,149.171
1.01262,1.01636,-0.103027,149.539
1.34695,1.03882,-0.148193,149.908
1.27479,1.03882,-0.148193,150.276
0.669481,1.06714,-0.0866699,150.644
2.44394,1.02954,-0.0935059,151.012
1.52752,1.02954,-0.0935059,151.381
2.49821,1.02026,-0.0803223,151.749
-0.448206,1.02026,-0.0803223,152.117
-2.88149,0.94458,-0.100098,152.486
1.18416,0.94458,-0.100098,152.854
-1.78726,0.898438,-0.090332,153.222
2.78509,0.859131,-0.145752,153.591
-1.78387,0.859131,-0.145752,153.959
-0.0669669,0.878906,-0.119141,154.327
1.40451,0.878906,-0.119141,154.696
2.085,0.900879,-0.136963,155.064
1.70891,0.900879,-0.136963,155.432
-0.0523889,0.960449,-0.0969238,155.801
3.04048,0.989258,-0.0952148,156.169
0.542276,0.989258,-0.0952148,156.537
-0.683439,0.995117,-0.0908203,156.906
2.67072,0.996094,-0.074707,157.274
1.85782,1.0127,-0.106445,157.642
0.057669,1.0127,-0.106445,158.01
0.570532,0.993652,-0.141602,158.379
-0.550946,0.993652,-0.141602,158.747
2.99838,1.03784,-0.0905762,159.115
0.388691,1.03784,-0.0905762,159.484
2.24109,1.0603,-0.12915,159.852
4.40042,1.08398,-0.0810547,160.22
2.32402,1.08398,-0.0810547,160.589
3.13233,1.03613,-0.0957031,160.957
2.31484,1.03613,-0.0957031,161.325
0.893414,1.02808,-0.0871582,161.694
-4.91605,1.02808,-0.0871582,162.062
-5.60118,0.956787,-0.110107,162.43
8.18166,0.956787,-0.110107,162.799
-7.61146,0.917236,-0.0913086,163.167
3.13073,0.888672,-0.157959,163.535
4.29062,0.888672,-0.157959,163.904
1.3547,0.916992,-0.11792,164.272
-0.325951,0.916992,-0.11792,164.64
0.0807495,0.999512,-0.102783,165.008
1.56564,1.00537,-0.102051,165.377
-0.504112,1.00537,-0.102051,165.745
-2.85681,1.00903,-0.0895996,166.113
-5.73594,1.00903,-0.0895996,166.482
2.72593,1.0144,-0.0681152,166.85
2.16164,1.02612,-0.102051,167.218
3.93307,1.02612,-0.102051,167.587
3.46866,1.00488,-0.149902,167.955
-0.498816,1.00488,-0.149902,168.323
0.370051,1.04321,-0.102051,168.692
-0.823904,1.04321,-0.102051,169.06
0.386621,1.06104,-0.139404,169.428
1.96268,1.06104,-0.139404,169.797
0.503289,1.06934,-0.0854492,170.165
2.24869,1.02832,-0.101074,170.533
1.48108,1.02832,-0.101074,170.902
2.45896,1.01904,-0.0849609,171.27
-4.1412,1.01904,-0.0849609,171.638
2.26608,0.942383,-0.106445,172.007
-1.27106,0.942383,-0.106445,172.375
0.716617,0.90625,-0.0925293,172.743
-0.813932,0.899902,-0.121338,173.111
1.11728,0.91333,-0.134766,173.48
-2.87702,0.968018,-0.0915527,173.848
-6.52393,0.968018,-0.0915527,174.216
-15.461,0.984619,-0.107422,174.585
1.74845,0.984619,-0.107422,174.953
8.68011,0.993652,-0.0998535,175.321
5.15087,0.993652,-0.0998535,175.69
-15.8263,1.00146,-0.0839844,176.058
-8.14166,1.00146,-0.0839844,176.426
-2.91676,1.00415,-0.0810547,176.795
-1.71566,1.01465,-0.116211,177.163
0.524266,1.01465,-0.116211,177.531
-2.68572,0.998779,-0.141113,177.9
-2.54974,0.998779,-0.141113,178.268
-0.142344,1.04028,-0.116455,178.636
-0.193338,1.04028,-0.116455,179.005
1.66941,1.05566,-0.137939,179.373
1.03003,1.05859,-0.0842285,179.741
0.38917,1.05859,-0.0842285,180.109
-0.416102,1.01904,-0.0991211,180.478
-1.3587,0.937988,-0.100098,180.846
-1.03436,0.905273,-0.114502,181.214
-0.939617,0.905273,-0.114502,181.583
0.303502,0.873047,-0.167236,181.951
0.073609,0.873047,-0.167236,182.319
-0.166714,0.905762,-0.114502,182.688
0.178615,0.918945,-0.13623,183.056
-0.264448,0.918945,-0.13623,183.424
1.3216,0.963135,-0.104492,183.793
-2.34105,0.963135,-0.104492,184.161
2.36426,0.979736,-0.117432,184.529
-0.242901,0.979736,-0.117432,184.898
-2.28894,0.990479,-0.102051,185.266
-1.99717,0.997314,-0.0822754,185.634
-1.49445,0.997314,-0.0822754,186.003
-1.65508,1.00049,-0.0791016,186.371
-1.73433,1.00049,-0.0791016,186.739
6.7879,1.01172,-0.128906,187.107
17.4605,1.01172,-0.128906,187.476
-2.90695,1.00122,-0.137939,187.844
-7.91795,1.04175,-0.102783,188.212
-3.0909,1.06494,-0.0732422,188.581
-5.97708,1.06494,-0.0732422,188.949
-8.58398,1.02197,-0.102051,189.317
7.2688,1.02197,-0.102051,189.686
4.30441,1.01196,-0.0878906,190.054
-1.16974,1.01196,-0.0878906,190.422
0.0378167,0.936279,-0.097168,190.791
-0.413682,0.936279,-0.097168,191.159
0.319454,0.909912,-0.0966797,191.527
-2.23647,0.890137,-0.152832,191.896
-0.00662249,0.890137,-0.152832,192.264
-2.36807,0.916992,-0.104248,192.632
-1.86854,0.916992,-0.104248,193.001
0.0766874,0.923828,-0.130859,193.369
-0.612911,0.923828,-0.130859,193.737
0.0565753,0.977539,-0.0800781,194.106
-1.21192,0.982178,-0.108643,194.474
1.48052,0.982178,-0.108643,194.842
0.565334,0.988525,-0.103271,195.21
1.68585,0.988525,-0.103271,195.579
-1.2445,1.00415,-0.0854492,195.947
-1.14686,1.00415,-0.0854492,196.315
1.17768,1.01782,-0.127441,196.684
1.17444,1.01782,-0.127441,197.052
-0.111447,1.05615,-0.111816,197.42
0.976623,1.06934,-0.123779,197.789
1.17253,1.06934,-0.123779,198.157
-0.562302,1.06689,-0.0734863,198.525
0.539538,1.06689,-0.0734863,198.894
-1.09489,1.02148,-0.0998535,199.262
1.89497,1.02148,-0.0998535,199.63
-1.91627,1.00342,-0.0827637,199.999
1.22391,0.940186,-0.0944824,200.367
0.631606,0.940186,-0.0944824,200.735
1.00172,0.921387,-0.098877,201.104
0.223628,0.921387,-0.098877,201.472
0.599503,0.892334,-0.157715,201.84
-0.465689,0.892334,-0.157715,202.208
-0.915089,0.918457,-0.10791,202.577
1.52416,0.918457,-0.10791,202.945
-0.203096,0.930908,-0.138672,203.313
1.52994,0.968018,-0.0795898,203.682
-0.765609,0.968018,-0.0795898,204.05
-0.847083,1.00244,-0.0825195,204.418
-0.550937,1.00244,-0.0825195,204.787
0.214214,1.01001,-0.0708008,205.155
-1.42313,1.01001,-0.0708008,205.523
-0.945566,1.02588,-0.120361,205.892
0.596762,1.02588,-0.120361,206.26
-1.59883,1.01733,-0.124756,206.628
-0.349832,1.05396,-0.115234,206.997
-0.533042,1.05396,-0.115234,207.365
-0.352085,1.0542,-0.131104,207.733
-1.36027,1.0542,-0.131104,208.102
-0.954423,1.04272,-0.0778809,208.47
-0.0812856,1.04272,-0.0778809,208.838
-0.987676,0.994629,-0.0976563,209.206
0.144687,0.994629,-0.0976563,209.575
-0.000254637,0.981445,-0.0888672,209.943
-0.573678,0.917725,-0.105225,210.311
-2.04111,0.917725,-0.105225,210.68
-1.02619,0.897949,-0.115723,211.048
-1.61717,0.897949,-0.115723,211.416
0.828318,0.880371,-0.16626,211.785
0.949456,0.908691,-0.127441,212.153
1.18144,0.946533,-0.0820313,212.521
-1.32484,0.953857,-0.113525,212.89
1.12611,0.953857,-0.113525,213.258
-0.55677,0.970947,-0.0957031,213.626
-1.89735,0.970947,-0.0957031,213.995
-0.569926,0.978516,-0.0869141,214.363
0.222732,0.978516,-0.0869141,214.731
0.620275,0.999756,-0.067627,215.1
-0.596462,1.01978,-0.12085,215.468
0.201121,1.01978,-0.12085,215.836
-1.29738,1.01611,-0.122559,216.205
-1.36394,1.01611,-0.122559,216.573
-0.320489,1.0625,-0.0996094,216.941
0.0916792,1.0625,-0.0996094,217.309
-0.172155,1.05347,-0.125244,217.678
0.894933,1.03613,-0.076416,218.046
-0.77336,1.03613,-0.076416,218.414
-1.07307,1.00342,-0.102051,218.783
-1.69776,1.00342,-0.102051,219.151
-1.03076,0.998047,-0.0917969,219.519
-1.56905,0.998047,-0.0917969,219.888
0.386786,0.903564,-0.149414,220.256
2.35644,0.903564,-0.149414,220.624
-0.621048,0.927246,-0.095459,220.993
-0.406411,0.927246,-0.095459,221.361
-0.620209,0.929688,-0.127197,221.729
1.43027,0.973877,-0.0810547,222.098
-0.109529,0.973877,-0.0810547,222.466
-3.04262,0.979004,-0.114014,222.834
-3.78074,0.979004,-0.114014,223.203
-0.845911,0.991699,-0.090332,223.571
0.384802,0.991699,-0.090332,223.939
2.54711,1.00806,-0.0773926,224.307
-2.01876,1.00806,-0.0773926,224.676
0.581447,1.03076,-0.0673828,225.044
1.61454,1.0481,-0.122559,225.412
-0.599736,1.0481,-0.122559,225.781
-2.11107,1.03613,-0.123291,226.149
-1.033,1.03613,-0.123291,226.517
-0.356942,1.07104,-0.102539,226.886
-0.629575,1.07104,-0.102539,227.254
-0.697877,1.06396,-0.125244,227.622
0.202272,0.993408,-0.0930176,227.991
0.0468903,0.993408,-0.0930176,228.359
-1.4632,0.94165,-0.103027,228.727
-1.46003,0.94165,-0.103027,229.096
-1.6163,0.932129,-0.101807,229.464
-0.180161,0.932129,-0.101807,229.832
-0.964919,0.907959,-0.147461,230.201
0.0413685,0.927979,-0.0996094,230.569
0.916132,0.927979,-0.0996094,230.937
0.240573,0.922363,-0.145996,231.305
-2.3825,0.922363,-0.145996,231.674
-0.610231,0.956299,-0.0917969,232.042
-0.220356,0.956299,-0.0917969,232.41
7.01122,0.958008,-0.125732,232.779
6.71871,0.981201,-0.0964355,233.147
-7.33484,0.981201,-0.0964355,233.515
6.64446,0.999756,-0.0949707,233.884
-8.46704,0.999756,-0.0949707,234.252
-6.12978,1.03247,-0.0856934,234.62
0.45669,1.03247,-0.0856934,234.989
3.46855,1.04077,-0.144043,235.357
1.64009,1.05078,-0.11084,235.725
3.20916,1.0437,-0.125488,236.094
-0.433095,1.0437,-0.125488,236.462
-2.69833,1.02441,-0.0834961,236.83
-3.18514,0.985107,-0.112793,237.199
1.38077,0.985107,-0.112793,237.567
1.24628,0.982178,-0.108887,237.935
1.08628,0.982178,-0.108887,238.304
1.23476,0.930908,-0.108398,238.672
0.829644,0.930908,-0.108398,239.04
-0.738642,0.921143,-0.120361,239.408
0.741715,0.896729,-0.160645,239.777
0.660162,0.896729,-0.160645,240.145
1.48068,0.911621,-0.114014,240.513
0.995635,0.911621,-0.114014,240.882
-0.256109,0.904053,-0.140137,241.25
0.404886,0.904053,-0.140137,241.618
-0.545116,0.939209,-0.0976563,241.987
